Algorithm	Matrix type	Avg silhouette	k	Silhouette	Gene k	Gene silhouette	Gene sims	Protein sims	Cluster count	Gene cluster count	Used attributes
pam	jaccard	0.21190172443180827	3	0.20172194324313159	4	0.22208150562048493	"{1=>[""DNA-binding"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""DNA binding""], 2=>[""Developmental protein"", ""Differentiation"", ""mRNA transport"", ""SH3-binding"", ""Translation regulation"", ""Transport"", ""4Fe-4S"", ""Iron"", ""Iron-sulfur"", ""Lyase"", ""Metal-binding"", ""Tricarboxylic acid cycle"", ""Zinc"", ""Zinc-finger"", ""Cell membrane"", ""Lipoprotein"", ""Prenylation"", ""Citrate cycle (TCA cycle)"", ""Glyoxylate and dicarboxylate metabolism"", ""Metabolic pathways"", ""Carbon metabolism"", ""2-Oxocarboxylic acid metabolism"", ""Biosynthesis of amino acids"", ""Skin"", ""Ovarian carcinoma"", ""Cell differentiation"", ""MRNA transport"", ""Multicellular organismal development"", ""Gene expression"", ""RNA splicing via transesterification reactions"", ""Cellular iron ion homeostasis"", ""Citrate metabolic process"", ""Response to iron(II) ion"", ""Tricarboxylic acid cycle"", ""U12-type spliceosomal complex"", ""Cytosol"", ""Endoplasmic reticulum"", ""Golgi apparatus"", ""Intracellular membrane-bounded organelle"", ""Poly(A) RNA binding"", ""4 iron 4 sulfur cluster binding"", ""Aconitate hydratase activity"", ""Iron-responsive element binding"", ""Iron-sulfur cluster binding"", ""Metal ion binding"", ""MRNA 5'-UTR binding"", ""GTPase activity""], 3=>[""Small GTPase mediated signal transduction""], 4=>[""Membrane""]}"	"{1=>[""GTP-binding"", ""Membrane"", ""Nucleotide-binding"", ""Small GTPase mediated signal transduction"", ""Membrane"", ""GTP binding""], 2=>[""Nucleus""], 3=>[""Acetylation"", ""mRNA processing"", ""mRNA splicing"", ""Repeat"", ""Spliceosome"", ""Spliceosome"", ""RNA splicing"", ""Spliceosomal complex"", ""Nucleotide binding""]}"	{1=>21, 2=>29, 3=>12}	{1=>11, 2=>4, 3=>2, 4=>4}	[:pathways, :cellular_component, :molecular_function]
pam	binary	0.17838946044914356	2	0.14937459436121997	3	0.20740432653706714	"{1=>[""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding""], 2=>[""MRNA splicing via spliceosome"", ""MRNA splice site selection"", ""Nuclear body"", ""Nucleoplasm"", ""GTPase activity""], 3=>[""Axon guidance"", ""Neuromuscular process controlling balance"", ""Regulation of RNA splicing"", ""RNA transport"", ""Regulation of translation"", ""Small GTPase mediated signal transduction"", ""Trans-Golgi network"", ""Intracellular"", ""Membrane"", ""Protein C-terminus binding""]}"	"{1=>[""GTP-binding"", ""Nucleotide-binding"", ""GTP binding""], 2=>[""RNA-binding""]}"	{1=>23, 2=>39}	{1=>14, 2=>5, 3=>2}	[:biological_process, :cellular_component, :molecular_function]
pam	jaccard	0.20508954941030888	4	0.20641885078264408	2	0.20376024803797368	"{1=>[""Acetylation"", ""Direct protein sequencing"", ""Phosphoprotein"", ""Metal-binding"", ""Cytoplasm"", ""DNA-binding"", ""Activator"", ""Transcription"", ""Transcription regulation"", ""4Fe-4S"", ""Iron"", ""Iron-sulfur"", ""Lyase"", ""Tricarboxylic acid cycle"", ""Transcriptional misregulation in cancer"", ""Citrate cycle (TCA cycle)"", ""Glyoxylate and dicarboxylate metabolism"", ""Metabolic pathways"", ""Carbon metabolism"", ""2-Oxocarboxylic acid metabolism"", ""Biosynthesis of amino acids"", ""Transcription DNA-templated"", ""Cellular iron ion homeostasis"", ""Citrate metabolic process"", ""Regulation of translation"", ""Response to iron(II) ion"", ""Tricarboxylic acid cycle"", ""Spliceosomal complex"", ""Cytoplasm"", ""Cytosol"", ""Endoplasmic reticulum"", ""Golgi apparatus"", ""Intracellular membrane-bounded organelle"", ""Metal ion binding"", ""MRNA binding"", ""Zinc ion binding"", ""4 iron 4 sulfur cluster binding"", ""Aconitate hydratase activity"", ""Iron-responsive element binding"", ""Iron-sulfur cluster binding"", ""MRNA 5'-UTR binding""], 2=>[""3D-structure"", ""Membrane""]}"	"{1=>[""GTP-binding"", ""Membrane"", ""Nucleotide-binding"", ""GTP binding""], 2=>[""Nucleus"", ""RNA-binding"", ""RNA binding""], 3=>[""Nucleotide binding""], 4=>[""Cytoplasm"", ""Cytoplasm""]}"	{1=>20, 2=>27, 3=>8, 4=>7}	{1=>15, 2=>6}	[:biological_process, :cellular_component, :molecular_function]
pam	binary	0.21384013273644345	2	0.19295262906189178	3	0.23472763641099512	"{1=>[""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spliceosome"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding""], 2=>[""Methylation"", ""Nonsense-mediated mRNA decay"", ""Spliceosome"", ""Membrane"", ""RNA transport"", ""mRNA surveillance pathway"", ""RNA degradation"", ""Lung"", ""Gene silencing by RNA"", ""Negative regulation of nuclear-transcribed mRNA catabolic process nonsense-mediated decay"", ""Nuclear-transcribed mRNA catabolic process nonsense-mediated decay"", ""Positive regulation of nuclear-transcribed mRNA catabolic process deadenylation-dependent decay"", ""Positive regulation of nuclear-transcribed mRNA poly(A) tail shortening"", ""Ribonucleoprotein complex"", ""Nuclear body"", ""Membrane"", ""Poly(A) binding"", ""GTPase activity""], 3=>[""Regulation of translation"", ""Small GTPase mediated signal transduction"", ""Intracellular"", ""Nucleic acid binding""]}"	"{1=>[""Nucleotide-binding"", ""GTP binding""], 2=>[""mRNA processing"", ""mRNA splicing"", ""Nucleus"", ""Phosphoprotein"", ""RNA-binding"", ""MRNA processing"", ""RNA splicing"", ""Nucleus"", ""Nucleotide binding"", ""RNA binding""]}"	{1=>34, 2=>28}	{1=>13, 2=>5, 3=>3}	[:keywords, :tissues, :pathways, :biological_process]
pam	jaccard	0.12602032456492315	3	0.124931204519188	2	0.1271094446106583	"{1=>[""3D-structure"", ""Direct protein sequencing"", ""Alternative splicing"", ""Activator"", ""Spliceosomal complex""], 2=>[""Transcriptional misregulation in cancer"", ""Nucleic acid binding"", ""Zinc ion binding""]}"	"{1=>[""GTP-binding"", ""Membrane"", ""Nucleotide-binding"", ""Small GTPase mediated signal transduction"", ""GTP binding""], 2=>[""Nucleotide binding""], 3=>[""mRNA processing"", ""mRNA splicing"", ""Nucleus"", ""Phosphoprotein"", ""RNA splicing"", ""RNA binding""]}"	{1=>20, 2=>18, 3=>24}	{1=>15, 2=>6}	[:keywords, :tissues, :pathways, :biological_process]
pam	binary	0.23715770588553403	2	0.27175325268335254	3	0.2025621590877155	"{1=>[""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding""], 2=>[""MRNA splicing via spliceosome"", ""MRNA splice site selection"", ""Nuclear body"", ""Nucleoplasm"", ""GTPase activity""], 3=>[""Axon guidance"", ""Neuromuscular process controlling balance"", ""Regulation of RNA splicing"", ""RNA transport"", ""Regulation of translation"", ""Small GTPase mediated signal transduction"", ""Trans-Golgi network"", ""Intracellular"", ""Membrane"", ""Protein C-terminus binding""]}"	"{1=>[""GTP-binding"", ""Membrane"", ""Nucleotide-binding"", ""Small GTPase mediated signal transduction"", ""GTP binding""], 2=>[""RNA-binding""]}"	{1=>21, 2=>41}	{1=>14, 2=>5, 3=>2}	[:keywords, :tissues, :pathways, :cellular_component]
pam	jaccard	0.16694229064044971	2	0.12378244396814772	3	0.2101021373127517	"{1=>[""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spliceosome"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding""], 2=>[""Methylation"", ""Nonsense-mediated mRNA decay"", ""Spliceosome"", ""Membrane"", ""RNA transport"", ""mRNA surveillance pathway"", ""RNA degradation"", ""Lung"", ""Gene silencing by RNA"", ""Negative regulation of nuclear-transcribed mRNA catabolic process nonsense-mediated decay"", ""Nuclear-transcribed mRNA catabolic process nonsense-mediated decay"", ""Positive regulation of nuclear-transcribed mRNA catabolic process deadenylation-dependent decay"", ""Positive regulation of nuclear-transcribed mRNA poly(A) tail shortening"", ""Ribonucleoprotein complex"", ""Nuclear body"", ""Membrane"", ""Poly(A) binding"", ""GTPase activity""], 3=>[""Regulation of translation"", ""Small GTPase mediated signal transduction"", ""Intracellular"", ""Nucleic acid binding""]}"	"{1=>[""GTP-binding"", ""Nucleotide-binding"", ""GTP binding""], 2=>[""RNA-binding""]}"	{1=>23, 2=>39}	{1=>13, 2=>5, 3=>3}	[:keywords, :tissues, :pathways, :cellular_component]
pam	binary	0.2515782914218757	2	0.2814850470504674	3	0.22167153579328408	"{1=>[""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding""], 2=>[""MRNA splicing via spliceosome"", ""MRNA splice site selection"", ""Nuclear body"", ""Nucleoplasm"", ""GTPase activity""], 3=>[""Axon guidance"", ""Neuromuscular process controlling balance"", ""Regulation of RNA splicing"", ""RNA transport"", ""Regulation of translation"", ""Small GTPase mediated signal transduction"", ""Trans-Golgi network"", ""Intracellular"", ""Membrane"", ""Protein C-terminus binding""]}"	"{1=>[""Nucleotide-binding"", ""GTP binding""], 2=>[""Phosphoprotein"", ""RNA-binding"", ""Nucleus"", ""RNA binding""]}"	{1=>28, 2=>34}	{1=>14, 2=>5, 3=>2}	[:keywords, :tissues, :pathways, :molecular_function]
pam	jaccard	0.1942617908414539	2	0.18596142259519227	3	0.2025621590877155	"{1=>[""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding""], 2=>[""MRNA splicing via spliceosome"", ""MRNA splice site selection"", ""Nuclear body"", ""Nucleoplasm"", ""GTPase activity""], 3=>[""Axon guidance"", ""Neuromuscular process controlling balance"", ""Regulation of RNA splicing"", ""RNA transport"", ""Regulation of translation"", ""Small GTPase mediated signal transduction"", ""Trans-Golgi network"", ""Intracellular"", ""Membrane"", ""Protein C-terminus binding""]}"	"{1=>[""GTP-binding"", ""Membrane"", ""Nucleotide-binding"", ""Small GTPase mediated signal transduction"", ""GTP binding""], 2=>[""RNA-binding""]}"	{1=>21, 2=>41}	{1=>14, 2=>5, 3=>2}	[:keywords, :tissues, :pathways, :molecular_function]
pam	binary	0.2135032703338447	2	0.19872230255539802	3	0.2282842381122914	"{1=>[""Direct protein sequencing"", ""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spliceosome"", ""Transcriptional misregulation in cancer"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Regulation of translation"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding"", ""Zinc ion binding"", ""Nucleic acid binding""], 2=>[""Methylation"", ""Nonsense-mediated mRNA decay"", ""Spliceosome"", ""RNA transport"", ""mRNA surveillance pathway"", ""RNA degradation"", ""Lung"", ""Gene silencing by RNA"", ""Negative regulation of nuclear-transcribed mRNA catabolic process nonsense-mediated decay"", ""Nuclear-transcribed mRNA catabolic process nonsense-mediated decay"", ""Positive regulation of nuclear-transcribed mRNA catabolic process deadenylation-dependent decay"", ""Positive regulation of nuclear-transcribed mRNA poly(A) tail shortening"", ""Ribonucleoprotein complex"", ""Nuclear body"", ""Membrane"", ""Poly(A) binding"", ""GTPase activity""], 3=>[""Small GTPase mediated signal transduction""]}"	"{1=>[""GTP-binding"", ""Nucleotide-binding"", ""GTP binding""], 2=>[""RNA-binding"", ""Nucleus""]}"	{1=>25, 2=>37}	{1=>13, 2=>5, 3=>3}	[:keywords, :tissues, :biological_process, :cellular_component]
pam	jaccard	0.10536989532623407	3	0.14558899254465804	3	0.0651507981078101	"{1=>[""Direct protein sequencing"", ""Metal-binding"", ""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""4Fe-4S"", ""Iron"", ""Iron-sulfur"", ""Lyase"", ""Tricarboxylic acid cycle"", ""Transcriptional misregulation in cancer"", ""Citrate cycle (TCA cycle)"", ""Glyoxylate and dicarboxylate metabolism"", ""Metabolic pathways"", ""Carbon metabolism"", ""2-Oxocarboxylic acid metabolism"", ""Biosynthesis of amino acids"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Cellular iron ion homeostasis"", ""Citrate metabolic process"", ""Regulation of translation"", ""Response to iron(II) ion"", ""Tricarboxylic acid cycle"", ""Cytosol"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Endoplasmic reticulum"", ""Golgi apparatus"", ""Metal ion binding"", ""DNA binding"", ""Zinc ion binding"", ""4 iron 4 sulfur cluster binding"", ""Aconitate hydratase activity"", ""Iron-responsive element binding""], 2=>[""3D-structure"", ""Membrane"", ""Lung"", ""MRNA splicing via spliceosome"", ""MRNA splice site selection"", ""Nuclear body"", ""Nucleoplasm"", ""GTPase activity""], 3=>[""Stress granule assembly"", ""Perinuclear region of cytoplasm""]}"	"{1=>[""GTP-binding"", ""Membrane"", ""Nucleotide-binding"", ""Cell membrane"", ""Lipoprotein"", ""Small GTPase mediated signal transduction"", ""Actin cytoskeleton organization"", ""Membrane"", ""Plasma membrane"", ""Intracellular"", ""GTP binding"", ""GTPase activity""], 2=>[""Metal-binding"", ""Zinc ion binding""], 3=>[""Alternative splicing"", ""mRNA processing"", ""mRNA splicing"", ""Nucleus"", ""Acetylation"", ""Cytoplasm"", ""Spliceosome"", ""MRNA processing"", ""RNA splicing"", ""Nucleus""]}"	{1=>21, 2=>12, 3=>29}	{1=>8, 2=>6, 3=>7}	[:keywords, :tissues, :biological_process, :cellular_component]
pam	binary	0.22324376154086145	2	0.22481698290552282	3	0.2216705401762001	"{1=>[""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding""], 2=>[""MRNA splicing via spliceosome"", ""MRNA splice site selection"", ""Nuclear body"", ""Nucleoplasm"", ""GTPase activity""], 3=>[""Axon guidance"", ""Neuromuscular process controlling balance"", ""Regulation of RNA splicing"", ""RNA transport"", ""Regulation of translation"", ""Small GTPase mediated signal transduction"", ""Trans-Golgi network"", ""Intracellular"", ""Membrane"", ""Protein C-terminus binding""]}"	"{1=>[""Nucleotide-binding"", ""GTP binding""], 2=>[""Phosphoprotein"", ""RNA-binding"", ""mRNA processing"", ""mRNA splicing"", ""Nucleus"", ""RNA binding""]}"	{1=>29, 2=>33}	{1=>14, 2=>5, 3=>2}	[:keywords, :tissues, :biological_process, :molecular_function]
pam	jaccard	0.2012130248995908	2	0.19986389071146612	3	0.2025621590877155	"{1=>[""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding""], 2=>[""MRNA splicing via spliceosome"", ""MRNA splice site selection"", ""Nuclear body"", ""Nucleoplasm"", ""GTPase activity""], 3=>[""Axon guidance"", ""Neuromuscular process controlling balance"", ""Regulation of RNA splicing"", ""RNA transport"", ""Regulation of translation"", ""Small GTPase mediated signal transduction"", ""Trans-Golgi network"", ""Intracellular"", ""Membrane"", ""Protein C-terminus binding""]}"	"{1=>[""GTP-binding"", ""Membrane"", ""Nucleotide-binding"", ""Small GTPase mediated signal transduction"", ""GTP binding""], 2=>[""RNA-binding""]}"	{1=>21, 2=>41}	{1=>14, 2=>5, 3=>2}	[:keywords, :tissues, :biological_process, :molecular_function]
pam	binary	0.23305512640597414	2	0.2635480937242328	3	0.2025621590877155	"{1=>[""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding""], 2=>[""MRNA splicing via spliceosome"", ""MRNA splice site selection"", ""Nuclear body"", ""Nucleoplasm"", ""GTPase activity""], 3=>[""Axon guidance"", ""Neuromuscular process controlling balance"", ""Regulation of RNA splicing"", ""RNA transport"", ""Regulation of translation"", ""Small GTPase mediated signal transduction"", ""Trans-Golgi network"", ""Intracellular"", ""Membrane"", ""Protein C-terminus binding""]}"	"{1=>[""GTP-binding"", ""Membrane"", ""Nucleotide-binding"", ""Small GTPase mediated signal transduction"", ""GTP binding""], 2=>[""RNA-binding""]}"	{1=>21, 2=>41}	{1=>14, 2=>5, 3=>2}	[:keywords, :tissues, :cellular_component, :molecular_function]
pam	jaccard	0.20214576352576236	2	0.20172936796380922	3	0.2025621590877155	"{1=>[""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding""], 2=>[""MRNA splicing via spliceosome"", ""MRNA splice site selection"", ""Nuclear body"", ""Nucleoplasm"", ""GTPase activity""], 3=>[""Axon guidance"", ""Neuromuscular process controlling balance"", ""Regulation of RNA splicing"", ""RNA transport"", ""Regulation of translation"", ""Small GTPase mediated signal transduction"", ""Trans-Golgi network"", ""Intracellular"", ""Membrane"", ""Protein C-terminus binding""]}"	"{1=>[""GTP-binding"", ""Membrane"", ""Nucleotide-binding"", ""Small GTPase mediated signal transduction"", ""GTP binding""], 2=>[""RNA-binding""]}"	{1=>21, 2=>41}	{1=>14, 2=>5, 3=>2}	[:keywords, :tissues, :cellular_component, :molecular_function]
pam	binary	0.21550283136227427	2	0.1962629921417421	3	0.23474267058280643	"{1=>[""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spliceosome"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding""], 2=>[""Methylation"", ""Nonsense-mediated mRNA decay"", ""Spliceosome"", ""Membrane"", ""RNA transport"", ""mRNA surveillance pathway"", ""RNA degradation"", ""Lung"", ""Gene silencing by RNA"", ""Negative regulation of nuclear-transcribed mRNA catabolic process nonsense-mediated decay"", ""Nuclear-transcribed mRNA catabolic process nonsense-mediated decay"", ""Positive regulation of nuclear-transcribed mRNA catabolic process deadenylation-dependent decay"", ""Positive regulation of nuclear-transcribed mRNA poly(A) tail shortening"", ""Ribonucleoprotein complex"", ""Nuclear body"", ""Membrane"", ""Poly(A) binding"", ""GTPase activity""], 3=>[""Regulation of translation"", ""Small GTPase mediated signal transduction"", ""Intracellular"", ""Nucleic acid binding""]}"	"{1=>[""Nucleotide-binding"", ""GTP binding""], 2=>[""mRNA processing"", ""mRNA splicing"", ""Nucleus"", ""Phosphoprotein"", ""RNA-binding"", ""RNA splicing"", ""Nucleotide binding"", ""RNA binding""]}"	{1=>32, 2=>30}	{1=>13, 2=>5, 3=>3}	[:keywords, :pathways, :biological_process, :cellular_component]
pam	jaccard	0.18293751448863477	5	0.18100246365799438	3	0.18487256531927512	"{1=>[""DNA-binding"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""DNA binding""], 2=>[""Developmental protein"", ""Differentiation"", ""mRNA transport"", ""SH3-binding"", ""Translation regulation"", ""Transport"", ""Zinc"", ""Zinc-finger"", ""Cell membrane"", ""Lipoprotein"", ""Prenylation"", ""Spliceosome"", ""Lung"", ""Skin"", ""Ovarian carcinoma"", ""Cell differentiation"", ""MRNA transport"", ""Multicellular organismal development"", ""Gene expression"", ""RNA splicing via transesterification reactions"", ""U12-type spliceosomal complex"", ""Poly(A) RNA binding"", ""GTPase activity""], 3=>[""Membrane""]}"	"{1=>[""Intracellular""], 2=>[""Zinc ion binding""], 3=>[""Nucleus""], 4=>[""Ribonucleoprotein"", ""Spliceosome"", ""Alternative splicing"", ""Spliceosome"", ""Nucleoplasm"", ""Ribonucleoprotein complex"", ""Spliceosomal complex""], 5=>[""Cell membrane"", ""Lipoprotein"", ""Prenylation"", ""Ras signaling pathway"", ""Rap1 signaling pathway"", ""Chemokine signaling pathway"", ""Axon guidance"", ""Focal adhesion"", ""Adherens junction"", ""Leukocyte transendothelial migration"", ""Neurotrophin signaling pathway"", ""Regulation of actin cytoskeleton"", ""Bacterial invasion of epithelial cells"", ""Pathways in cancer"", ""Viral carcinogenesis"", ""Proteoglycans in cancer"", ""GTP catabolic process"", ""Cytosol"", ""GTPase activity""]}"	{1=>16, 2=>10, 3=>20, 4=>10, 5=>6}	{1=>11, 2=>4, 3=>6}	[:keywords, :pathways, :biological_process, :cellular_component]
pam	binary	0.2164506248282072	2	0.2125077712014295	3	0.2203934784549849	"{1=>[""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding""], 2=>[""MRNA splicing via spliceosome"", ""MRNA splice site selection"", ""Nuclear body"", ""Nucleoplasm"", ""GTPase activity""], 3=>[""Axon guidance"", ""Neuromuscular process controlling balance"", ""Regulation of RNA splicing"", ""RNA transport"", ""Regulation of translation"", ""Small GTPase mediated signal transduction"", ""Trans-Golgi network"", ""Intracellular"", ""Membrane"", ""Protein C-terminus binding""]}"	"{1=>[""Nucleotide-binding"", ""GTP binding""], 2=>[""Phosphoprotein"", ""RNA-binding"", ""mRNA processing"", ""mRNA splicing"", ""Nucleus"", ""RNA splicing"", ""Nucleotide binding"", ""RNA binding""]}"	{1=>32, 2=>30}	{1=>14, 2=>5, 3=>2}	[:keywords, :pathways, :biological_process, :molecular_function]
pam	jaccard	0.20787110779134949	2	0.2131800564949835	3	0.2025621590877155	"{1=>[""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding""], 2=>[""MRNA splicing via spliceosome"", ""MRNA splice site selection"", ""Nuclear body"", ""Nucleoplasm"", ""GTPase activity""], 3=>[""Axon guidance"", ""Neuromuscular process controlling balance"", ""Regulation of RNA splicing"", ""RNA transport"", ""Regulation of translation"", ""Small GTPase mediated signal transduction"", ""Trans-Golgi network"", ""Intracellular"", ""Membrane"", ""Protein C-terminus binding""]}"	"{1=>[""GTP-binding"", ""Membrane"", ""Nucleotide-binding"", ""Small GTPase mediated signal transduction"", ""GTP binding""], 2=>[""RNA-binding""]}"	{1=>21, 2=>41}	{1=>14, 2=>5, 3=>2}	[:keywords, :pathways, :biological_process, :molecular_function]
